score,label,timestamp
35.193992614746094,a woman wearing a face mask in front of flags,645.5
34.28925323486328,the french flag is seen on a building in paris,806.5
34.174827575683594,a group of people walking down a red carpet,620.0
33.87908935546875,a man in a suit and tie walking in front of flags,627.5
33.744468688964844,a statue of a man on a horse in front of the white house,848.5
33.6159782409668,a french flag on a building,806.0
33.54741668701172,"the uk weather map, with a blue arrow pointing to the uk and a white arrow pointing",859.0
33.22755813598633,the interior of a futuristic car,4.5
33.11915588378906,a man in a suit signing a piece of paper,426.0
33.11545181274414,the white house taken from a video,759.0
32.862876892089844,a futuristic room with a large screen,6.0
32.634029388427734,a tank that is on fire,108.0
32.56581497192383,a man in a suit and tie walking into the white house,773.0
31.83240509033203,a line of people in a subway station,194.0
31.800159454345703,a weather map with the sun shining through the clouds,895.0
31.714445114135742,a statue in front of the white house,844.0
31.628137588500977,a man walking in front of flags,604.0
31.612577438354492,people walking through an airport terminal,184.0
31.34320068359375,a puddle in the middle of a street,812.0
31.285825729370117,a weather map showing the temperature,890.0
31.117382049560547,a man standing in front of flags,604.5
31.02361488342285,flags in a room with a red carpet,603.5
30.96928596496582,people standing in a subway station,180.0
30.94966697692871,a crowd of people at a train station,186.0
30.782085418701172,a woman in a green jacket and black jacket standing in front of armoured vehicles,207.5
30.697967529296875,the reicher dome at night,457.5
30.69597625732422,a man in a suit and tie holding a piece of paper,431.5
30.627792358398438,a crane on fire in a field,60.0
30.617116928100586,a man walking down a red carpet,623.5
30.603490829467773,a man in a suit holding a piece of paper,430.0
30.58197784423828,a woman and a man on a news set,656.0
30.460479736328125,a woman standing in front of armoured vehicles,203.0
30.41950035095215,a man wearing a face mask in front of flags,644.5
30.388071060180664,people standing in line at a subway station,194.5
30.338119506835938,two people in suits and masks,438.0
30.304201126098633,"a city at night, with the words'don'in the middle of the image",50.5
30.176647186279297,the dome of the reich palace at night,457.0
30.173765182495117,a man in a suit and tie standing in front of a european flag,401.0
30.16847038269043,two men in suits signing papers,428.5
30.116962432861328,a man in a suit and tie standing in front of microphones,605.5
30.10753631591797,president obama in the oval room of the white house,771.0
30.033658981323242,a weather map with the uk and ireland highlighted in blue,864.0
30.021604537963867,a building with columns and a clock,822.0
29.943092346191406,"a city at night, with the words'detroit'on it",52.5
29.869028091430664,"a city at night, with the words'don'on it",53.0
29.867919921875,a crowd of people in a subway station,186.5
