score,label,timestamp
36.104888916015625,people walking in the snow near an oil refinery,627.0
35.487876892089844,a woman speaking into microphones in front of european flags,653.5
34.13881301879883,a tank driving through a muddy field,790.0
33.94490432739258,a woman crying in front of a bus,497.5
33.2607307434082,a military vehicle with a missile on the back,720.5
33.21750259399414,tanks in a muddy field with trees in the background,788.5
32.96986389160156,a man in a suit and a woman in a face mask talking to each other people,633.0
32.961509704589844,a man in a suit and a woman in a face mask,632.5
32.90622329711914,the weather map for the uk,887.5
32.61782455444336,a woman hugging a man in front of a bus,420.5
32.5853271484375,a man wearing a face mask and talking to a woman in a suit,633.5
32.44972610473633,a group of soldiers running down the street,68.5
32.16929244995117,two women standing in front of a fence,130.0
31.904991149902344,a woman hugging a man in front of a bus,418.5
31.75584602355957,a military vehicle driving through a muddy field,791.5
31.562976837158203,a man in a suit and a woman in a face mask talking to each other people,630.0
31.535736083984375,a weather map with the sun shining,893.5
31.485490798950195,two people walking in front of flags,641.5
31.40065574645996,a man standing in front of flags,646.5
31.366127014160156,the destruction of a building in aleppo,128.0
31.117122650146484,a little girl holding hands with her mother,465.5
30.986915588378906,"the wreckage of a plane that crashed into a building in the town of st petersburg, russia",207.0
30.911888122558594,a burned house in the town of st petersburg,201.0
30.87691879272461,a man walking in front of flags,645.5
30.845638275146484,a flooded field with a tractor in the background,792.0
30.842863082885742,a large pipe in the snow,628.5
30.74459457397461,the interior of a futuristic car,5.0
30.72452735900879,a group of people sitting around a dog,48.0
30.613794326782227,a man in a suit standing in front of a european flag,551.0
30.558767318725586,a man in a suit and tie standing in front of a european flag,562.5
30.55101203918457,the moscow cathedral and the kremp kremp kremp kremp kremp kremp krem,188.0
30.542400360107422,an ambulance driving down a street,63.5
30.484628677368164,a woman holding hands with a small child,464.5
30.48272132873535,a woman handing a child a bag,443.0
30.48200225830078,a military helicopter on the ground,685.0
30.390371322631836,a gate with a sign that says staff,640.0
30.357749938964844,people walking on a road with a truck in the background,454.0
30.3238525390625,a man in a suit and tie standing in front of a european flag,559.0
30.28398323059082,a weather map with a weather map in the background,892.5
30.28219223022461,people in a room with water bottles,57.5
30.273883819580078,a man in a suit standing in front of a european flag,561.5
30.230318069458008,a woman holding a child's hand,463.0
30.20533561706543,a man in a suit standing in front of a european flag,558.0
30.204191207885742,a military vehicle driving down the street,677.0
30.12126922607422,a window that has been smashed,109.5
30.006515502929688,a man in a suit and tie walking in front of flags,645.0
29.95908546447754,a futuristic room with a couch,5.5
29.95873260498047,people walking on a road next to a truck,452.0
29.952436447143555,a man wearing a face mask and a woman wearing a face mask,632.0
29.93337059020996,people walking on the side of a road,453.0
29.54349136352539,a military vehicle with soldiers in the background,729.5
29.4630069732666,a military vehicle driving down a road,727.0
29.450138092041016,a woman and a child walking down the street,464.0
29.439258575439453,a military vehicle driving down a street,678.5
29.358171463012695,the moscow river with a boat in front of it,191.0
29.326459884643555,moscow's kremkov palace,184.5
29.274770736694336,two women wearing masks in front of a fence,128.5
29.274215698242188,a person pulling a luggage bag,441.5
29.26766586303711,the wreckage of a plane that crashed in the town of gorbal,204.5
29.246278762817383,people walking down the street with luggage,458.5
29.235010147094727,the moscow river and the kremp kremp kremp kremp k,193.5
29.19704818725586,a military vehicle and a soldier,726.5
29.131465911865234,a city with many tall buildings,619.0
29.122379302978516,the destruction of a building in aleppo,98.5
29.022462844848633,a futuristic room with a map on the wall,7.5
29.006275177001953,a man on a television screen,577.0
28.950719833374023,"the wreckage of a plane that crashed in the town of st petersburg, russia",198.5
28.933408737182617,a white car driving down a street,64.0
28.91411781311035,a tall building with many windows,619.5
28.89395523071289,the kremp kremp palace in moscow,187.5
28.874303817749023,a city with buildings and a statue,61.0
28.797849655151367,the destruction of a building in aleppo,150.0
28.783430099487305,"the wreckage of a plane that crashed in the town of st petersburg, russia",208.0
28.773754119873047,people standing in front of a tv screen,485.0
28.761463165283203,a fire in a building that has been destroyed,105.0
28.759279251098633,a woman wearing a yellow hoodie,493.5
28.7060489654541,a woman with microphones in front of flags,652.0
28.6959171295166,a building that has been bombed,101.0
28.69434928894043,two soldiers walking in front of a military vehicle,795.0
28.68715476989746,a man in a suit and tie standing in front of a destroyed building,21.5
28.67890739440918,people walking down the street with shopping bags,512.0
28.61647605895996,a man in a suit speaking into a microphone,847.0
28.585590362548828,two men in suits and masks,15.0
28.566913604736328,a woman speaking into microphones,655.0
28.553926467895508,the scene of the crash on the highway,450.5
28.492074966430664,a woman in a suit and turtle neck sweater,731.0
28.422954559326172,a police van driving down a street,62.0
28.40704917907715,a weather map and a weather map,862.5
28.39887046813965,people walking on a dirt road,452.5
28.385820388793945,"the wreckage of a plane that crashed in the town of st petersburg, russia",205.5
28.37575340270996,a woman holding a child's hand,466.5
28.290977478027344,a meeting room with many people,571.5
28.2632999420166,a room filled with water bottles,58.0
28.255502700805664,a fire in a building that was destroyed,104.5
28.252347946166992,a woman in a yellow hoodie,494.0
28.223384857177734,a group of people sitting in a room,49.0
28.197973251342773,people waiting in a train station,482.5
28.193506240844727,a woman getting off a bus,417.0
28.125070571899414,a woman holding a microphone in the dark,269.0
28.113859176635742,people boarding a train at a station,502.5
28.0888729095459,a group of men standing in front of a building,78.5
28.05988311767578,a group of people wearing masks,589.5
28.035818099975586,a city with buildings in the background,622.0
28.035768508911133,a crowd of people at a train station,483.5
28.0035400390625,a world map with a blue background,0.0
27.94939422607422,the wreckage of a plane that crashed in the donetsk airport,207.5
27.92076301574707,a building that has been destroyed,101.5
27.91163444519043,the scene on the side of the highway,451.0
27.901348114013672,a man walking down a street,73.5
27.885465621948242,a man and woman on a television screen,762.0
27.837135314941406,a woman sitting on the floor with water bottles in front of her,56.0
27.810792922973633,a futuristic room with blue lights,6.5
27.80777359008789,a woman carrying a child in her arms,427.5
27.794267654418945,a futuristic room with a large screen,7.0
27.76936149597168,the destruction of a building in beirut,127.5
27.746000289916992,a tv screen with a man in a suit and tie,11.0
27.70534896850586,moscow's kremitskaya bridge,196.5
27.69880485534668,a man in a suit and tie standing in front of a destroyed building,45.5
27.69309425354004,a woman wearing a face mask,133.0
27.6591739654541,a man standing in front of a curved desk,8.0
27.650733947753906,a man in a suit speaking into a microphone,843.0
27.621015548706055,a man in a suit and tie standing in front of a destroyed building,27.5
27.569284439086914,people walking through a snow covered area,626.0
27.524394989013672,a man in a suit and tie standing in front of a destroyed building,40.5
27.45439910888672,a man in a suit and tie standing in front of a destroyed building,43.5
27.429061889648438,people walking in the snow at an oil refinery,628.0
27.41316795349121,a group of soldiers walking down the street,797.5
27.391918182373047,a woman carrying a child on her back,428.0
27.38963508605957,a tv screen with a flag on it,488.0
27.38905143737793,a little girl kissing her mother,430.5
27.385921478271484,a building that has been destroyed,147.5
27.376096725463867,a woman and child walking in front of a building,461.0
27.361103057861328,a man in a suit and tie speaking into microphones,610.5
27.356721878051758,moscow's kremitskaya tower and the kremitskaya cathedral,189.5
27.343847274780273,a man in a suit and tie speaking into a microphone,756.5
27.327590942382812,a woman and a child walking down a street,461.5
27.324678421020508,the scene in the aftermath of a street in paris,108.0
27.30851936340332,a woman holding a child in her arms,429.5
27.29751968383789,a woman holding a child in her arms,426.0
27.280982971191406,a man on a television screen,563.5
27.27632713317871,a man in a suit and tie speaking into a microphone,841.0
27.245744705200195,a red suitcase on the street,456.0
27.136306762695312,a man in a suit and tie standing in front of a destroyed building,35.0
27.130685806274414,a fence with a red ball in the middle of the fence,636.0
27.091833114624023,a woman wearing a purple hat,507.0
27.077293395996094,a building that has been bombed,103.5
27.020965576171875,the scene of the attack in berlin,67.0
26.94976806640625,a man in a suit and tie on a tv screen,15.5
26.94138526916504,a little girl hugging her mother,430.0
26.900487899780273,a fence with a red light on it,635.5
26.89655113220215,a woman in a black hoodie and a man in a black hoodie,445.0
26.884668350219727,a man in a suit and tie speaking into a microphone,843.5
26.825218200683594,a navy ship in the water,717.0
26.771392822265625,a group of people walking down a street,65.5
26.737316131591797,a group of people boarding a bus,410.0
26.72403907775879,a woman holding a small child,448.0
26.70284652709961,the wreckage of a plane that crashed in the village,199.5
26.697587966918945,two men standing in the street,93.5
26.680513381958008,a man in a suit and tie speaking at a podium,674.5
26.674901962280273,two men sitting at a table,591.0
26.668432235717773,two men in suits and ties standing next to each other men,918.0
26.59502601623535,a man on a television screen,566.0
26.55801010131836,a woman wearing a pink hat,470.0
26.549814224243164,a ship with a man on it,712.0
26.53223419189453,a man in a suit and tie standing in front of a destroyed building,519.5
26.47400665283203,two men standing in the middle of a street,94.0
26.467233657836914,people waiting at a train station,440.0
