score,label,timestamp
26.549421310424805,a man in a suit on a news set,41.5
25.842519760131836,a man in a suit on a news set,66.5
25.521289825439453,two people on a television screen,153.0
25.431194305419922,a man in a suit and glasses on a tv screen,72.0
25.336442947387695,a man in a suit on a television screen,76.0
25.276870727539062,a man in a suit and glasses on a tv screen,40.0
25.252582550048828,two people on a television screen,193.0
25.24807357788086,two people on a tv screen,167.5
25.223716735839844,a man in a suit and glasses on a tv screen,62.5
25.205310821533203,two people on a television screen,189.0
25.123035430908203,a man in a suit and glasses on a tv screen,35.5
24.995067596435547,two people on a tv screen,148.5
24.97100257873535,two people on a tv screen,178.5
24.926298141479492,two people on a tv screen,161.0
24.91217803955078,a man in a suit and glasses on a tv screen,32.5
24.899465560913086,a man in a suit and glasses on a tv screen,27.5
24.81388282775879,a man in a suit and glasses on a tv screen,47.5
24.803272247314453,two people on a tv screen,170.5
24.7578125,a man in a suit and glasses on a tv screen,52.0
24.74236297607422,two people on a television screen,191.0
24.71284294128418,two people on a tv screen,176.0
24.70929718017578,two people on a tv screen,157.0
24.645668029785156,a man in a suit and glasses on a tv screen,59.0
24.632314682006836,two men sitting at a table,137.5
24.616811752319336,a man in a suit and glasses on a tv screen,55.0
24.553625106811523,a man in a suit and tie on a tv screen,75.5
24.55265998840332,a man in a suit and glasses on a tv screen,30.5
24.5340576171875,two men sitting at a table,118.5
24.416227340698242,a man in a suit and tie sitting in a chair next to a man in a suit,114.5
24.281005859375,a man in a suit and glasses on a tv screen,65.0
24.277420043945312,a man in a suit and tie on a tv screen,17.0
24.17681312561035,a man in a suit on a tv screen,44.0
24.163694381713867,two people on a tv screen,183.5
24.11783790588379,a man in a suit on a tv screen,42.5
23.899904251098633,a man in a suit on a tv screen,63.5
23.791059494018555,a man in a suit and tie on a tv screen,29.0
23.588287353515625,a man in a suit and tie on a tv screen,60.5
23.33973503112793,a man in a suit and tie on a tv screen,68.5
23.25592803955078,a man in a suit and tie on a tv screen,66.0
23.252634048461914,a man in a suit and tie on a tv screen,112.0
22.96297836303711,a man in a suit and tie on a tv screen,51.0
22.832229614257812,two men sitting at a table,83.0
22.506837844848633,a man in a suit sitting on a television screen,76.5
22.3543701171875,a man in a suit and glasses on a tv set,0.5
21.75407600402832,a man in a suit and tie sitting on a chair,115.0
21.491504669189453,two people sitting at a table,5.0
21.48556137084961,a man in a suit sitting on a tv screen,72.5
21.47222137451172,a man in a suit on a tv set,19.0
21.254581451416016,a man in a suit sitting at a table,90.0
21.014692306518555,a man in a suit and tie sitting in front of a television screen,114.0
20.880014419555664,a man in a suit sitting on a television set,2.0
20.71652603149414,a man in a suit sitting on a television set,15.5
20.623458862304688,two men sitting at a table,111.5
20.466964721679688,a man sitting at a table with a laptop,18.5
20.460193634033203,a man in a suit sitting on a television set,45.0
20.451356887817383,a man in a suit sitting on a tv set,1.0
20.326440811157227,two people sitting at a table,11.0
20.302892684936523,a man in a suit sitting on a tv set,45.5
20.190462112426758,a woman sitting at a desk,10.0
20.135540008544922,a man in a suit sitting at a table,84.0
19.952314376831055,a man standing in front of a tv screen,22.0
19.758806228637695,a man in a suit and tie sitting at a table,86.0
19.667316436767578,a man sitting at a table with a laptop,21.5
19.594884872436523,a man in a suit sitting at a table,85.5
19.487186431884766,a man in a suit sitting at a table with a laptop,20.0
18.89856719970703,a man in a suit sitting on a desk,74.0
18.775121688842773,a man in a suit sitting at a table,125.5
18.55094337463379,a man in a suit sitting at a table,75.0
18.239097595214844,a man in a suit and tie sitting at a table,124.5
18.152130126953125,a man in a suit and tie sitting at a table,121.0
18.066055297851562,a man in a suit and tie sitting at a table,110.0
